Trial,0
Customer,Arrival Time,Waiting Time,Service Time,Depart Time,Status
0,2.7266623228029823,0.0,5.713520849566068,8.44018317236905,SERVED
1,2.916155351836316,0.0,2.244005882514235,5.160161234350551,SERVED
2,2.919821415210872,0.0,2.375031032465579,5.294852447676451,SERVED
3,4.770306471166957,0.38985476318359424,1.5791669694634236,6.739328203813974,SERVED
4,6.586777901506138,0.0,0.021048142364179855,6.607826043870317,SERVED
5,10.136552442941749,0.0,6.270239054154007,16.406791497095757,SERVED
6,10.849670601385478,0.0,0.7949913067081625,11.64466190809364,SERVED
7,11.982381251191033,0.0,2.4534510918183545,14.435832343009388,SERVED
8,13.5262575907051,0.0,6.3805738762345365,19.906831466939636,SERVED
9,14.008263462530998,0.4275688804783897,6.591646148543932,21.027478491553317,SERVED
10,14.746561662376354,1.6602298347194022,0.15900092145190514,16.565792418547662,SERVED
11,15.00342330437549,1.5623691141721725,3.6559372764791127,20.221729695026774,SERVED
12,19.1723106152567,0.7345208516829373,2.607949140244796,22.51478060718443,SERVED
13,20.62586523319394,0.0,3.5725603576300133,24.198425590823955,SERVED
14,29.221956303304193,0.0,2.13188859017907,31.353844893483263,SERVED
15,32.21551704894473,0.0,3.7891422787182116,36.00465932766294,SERVED
16,32.28706202918107,0.0,4.7551641306951025,37.04222615987617,SERVED
17,33.17278566785549,0.0,1.3265373771050326,34.499323044960526,SERVED
18,33.954040282006666,0.5452827629538604,0.5212817418160348,35.02060478677656,SERVED
19,36.55347293061308,0.0,0.6425632966253828,37.196036227238466,SERVED
20,41.341934225917115,0.0,5.253457415968759,46.595391641885875,SERVED
21,45.496973882433636,0.0,3.790809616504507,49.28778349893814,SERVED
22,46.64481504779229,0.0,9.249606918912079,55.89442196670437,SERVED
23,46.77018078345031,0.0,1.6443614140996823,48.41454219754999,SERVED
24,48.560535560003935,0.0,2.9410847007632186,51.501620260767154,SERVED
25,50.66480761844068,0.0,2.429242804065709,53.09405042250639,SERVED
26,55.93121994927178,0.0,1.5315804734563145,57.462800422728094,SERVED
27,56.930901553242464,0.0,2.1967120364891795,59.127613589731645,SERVED
28,57.44760559485254,0.0,7.256866940314816,64.70447253516735,SERVED
29,59.58170923294563,0.0,1.4148048427799813,60.99651407572561,SERVED
30,60.62872800107499,0.0,1.8762166633251847,62.50494466440018,SERVED
31,64.22567986806979,0.0,6.129079191167407,70.3547590592372,SERVED
32,68.95469382660956,0.0,3.1740215287496976,72.12871535535925,SERVED
33,70.02856555025262,0.0,4.086723819466692,74.11528936971932,SERVED
34,70.3328868387157,0.021872220521501617,1.2935501823118274,71.64830924154903,SERVED
35,70.41976678611314,1.2285424554358855,9.321535114502552,80.96984435605158,SERVED
36,71.10250154683334,1.0262138085259096,0.20771346814985098,72.3364288235091,SERVED
37,72.7122108597851,0.0,15.986201150239,88.6984120100241,SERVED
38,74.45550333861159,0.0,4.42590908417568,78.88141242278728,SERVED
39,75.2289146530656,3.652497769721677,0.8058556593205392,79.68726808210782,SERVED
40,82.93407928009447,0.0,0.9996316052124129,83.93371088530688,SERVED
41,85.28032174583686,0.0,1.5373217633377876,86.81764350917464,SERVED
42,90.68588040654728,0.0,3.214704029434475,93.90058443598176,SERVED
43,94.91310822206258,0.0,1.015626165149459,95.92873438721203,SERVED
44,95.16848821685625,0.0,2.460418330408348,97.62890654726459,SERVED
45,98.44735044741195,0.0,4.172513477233809,102.61986392464576,SERVED
46,101.1191059164898,0.0,7.389867156290254,108.50897307278005,SERVED
47,101.31409052995454,0.0,0.4527323121581778,101.76682284211272,SERVED
48,102.48529910485568,0.0,1.0131217317699721,103.49842083662566,SERVED
49,102.64413156615606,0.0,0.3892040882154832,103.03333565437154,SERVED
50,103.44753068715814,0.0,1.9906336622312923,105.43816434938942,SERVED
51,103.90486958521578,0.0,1.8799483918327884,105.78481797704856,SERVED
52,108.8971942212584,0.0,6.80477649769583,115.70197071895423,SERVED
