Trial,0
Customer,Arrival Time,Waiting Time,Service Time,Depart Time,Status
0,2.4883500020469325,0.0,1.7616557327669846,4.250005734813917,SERVED
1,2.5527919867601736,1.6972137480537435,1.3997663897929424,5.6497721246068595,SERVED
2,5.948077354051881,0.0,11.796877801544385,17.744955155596266,SERVED
3,21.270671864133703,0.0,0.6356461251658286,21.90631798929953,SERVED
4,21.94891841861501,0.0,5.983687538206746,27.932605956821753,SERVED
5,24.886080464458782,3.0465254923629708,3.2956094778296614,31.228215434651414,SERVED
6,27.31957262026838,3.9086428143830325,4.110693570848845,35.338909005500255,SERVED
7,27.625211973681587,7.713697031818668,1.3687044340657701,36.707613439566025,SERVED
8,27.63172477505078,9.075888664515244,6.1818476250015015,42.88946106456753,SERVED
9,28.744647195561075,14.144813869006452,2.335526946710632,45.22498801127816,SERVED
10,28.900805236413714,16.324182774864443,2.9167715930807856,48.141759604358946,SERVED
11,32.07105439493835,16.070705209420595,3.652365884518501,51.79412548887745,SERVED
12,32.165080594198855,19.629044894678593,0.10545390358890495,51.89957939246635,SERVED
13,37.04162955517163,14.857949837294719,6.818406075578181,58.71798546804453,SERVED
14,42.86000618724692,15.857979280797615,1.806709047888445,60.52469451593298,SERVED
15,49.224160268208145,11.300534247724833,0.33697214242822604,60.8616666583612,SERVED
16,51.51618454177991,9.345482116581294,2.0060060613393866,62.867672719700586,SERVED
17,63.63495260338877,0.0,7.582921558207833,71.2178741615966,SERVED
18,76.70138227700032,0.0,1.527074277789304,78.22845655478963,SERVED
19,78.95311226944618,0.0,4.477554149160172,83.43066641860635,SERVED
20,82.94781907321472,0.4828473453916331,2.2778343620757875,85.70850078068214,SERVED
21,89.2089268695087,0.0,5.469445634935148,94.67837250444384,SERVED
22,91.31060103752799,3.3677714669158547,2.491633086096286,97.17000559054013,SERVED
23,91.32685305581082,5.843152534729313,1.5111495161516189,98.68115510669175,SERVED
24,97.35458928512948,1.3265658215622693,2.559430024859333,101.24058513155109,SERVED
25,104.91044585026714,0.0,3.640333058410301,108.55077890867744,SERVED
26,105.50838460942828,3.0423942992491675,6.244818383989628,114.79559729266707,SERVED
27,109.8976974444559,4.897899848211168,4.485290651933086,119.28088794460015,SERVED
28,115.64938254718707,3.631505397413079,3.911358486445178,123.19224643104533,SERVED
29,123.48865237736375,0.0,2.0008241961246256,125.48947657348837,SERVED
30,123.78057621928959,1.7089003541987893,4.7531252800651815,130.24260185355357,SERVED
31,127.97241202064892,2.2701898329046486,1.2153593003837027,131.45796115393728,SERVED
32,130.900253086475,0.5577080674622721,6.469822107865797,137.92778326180309,SERVED
33,132.9945144692087,4.93326879259439,0.20629827731736383,138.13408153912044,SERVED
34,145.45817742153437,0.0,0.3643528795699174,145.82253030110428,SERVED
35,148.54659089830434,0.0,12.47265840859714,161.0192493069015,SERVED
36,152.88210236106852,8.137146945832967,0.976091885440537,161.995341192342,SERVED
37,155.7954220904944,6.199919101847598,2.9166257478885704,164.91196694023057,SERVED
38,159.48414928943126,5.427817650799312,5.281644429893445,170.19361137012402,SERVED
39,162.66697743602725,7.526633934096765,4.603479622630337,174.79709099275436,SERVED
40,167.00118334899935,7.795907643755015,10.215608911253332,185.0126999040077,SERVED
41,169.05015308480728,15.962546819200412,1.771744112370883,186.7844440163786,SERVED
42,172.00819540056804,14.776248615810545,13.128789304857921,199.9132333212365,SERVED
