Trial,0
Customer,Arrival Time,Waiting Time,Service Time,Depart Time,Status
0,0.03948305449874688,0.0,5.952339979211335,5.991823033710082,SERVED
1,7.751838472917299,0.0,7.746868268323416,15.498706741240715,SERVED
2,10.829213937566,0.0,7.872904141474115,18.702118079040115,SERVED
3,11.461964409763148,0.0,9.013236352728,20.47520076249115,SERVED
4,12.132556527204096,0.0,1.795564699608026,13.928121226812122,SERVED
5,15.306616185324875,0.0,5.8103879535933824,21.117004138918258,SERVED
6,18.932326273113254,0.0,3.160798149745352,22.093124422858608,SERVED
7,19.194970800728623,0.0,0.32789001432997317,19.522860815058596,SERVED
8,19.709177759172576,0.0,0.5330799984765306,20.242257757649107,SERVED
9,20.234202890891247,0.0,6.439834291502997,26.674037182394244,SERVED
10,20.486064124324958,0.0,5.215893039452584,25.701957163777543,SERVED
11,20.6004761814574,0.0,9.133649222671469,29.734125404128868,SERVED
12,22.06511458203375,0.0,1.2091982804848398,23.27431286251859,SERVED
13,22.957635747310636,0.0,5.319861480409772,28.27749722772041,SERVED
14,25.159547280257502,0.0,1.1148469807195485,26.27439426097705,SERVED
15,26.183808847637874,0.0,1.662509720566275,27.846318568204147,SERVED
16,27.94799967201829,0.0,0.041938287665723745,27.989937959684013,SERVED
17,29.792661079397696,0.0,0.813764020921086,30.60642510031878,SERVED
18,31.94049675642138,0.0,1.3913669898973253,33.3318637463187,SERVED
19,35.19249477442475,0.0,4.9281352111884695,40.12062998561322,SERVED
20,42.02065933405306,0.0,1.2645524474921568,43.285211781545215,SERVED
21,46.18045720025718,0.0,7.504771738848865,53.68522893910605,SERVED
22,48.29418169360956,0.0,0.9306265033062515,49.22480819691581,SERVED
23,53.54279729124257,0.0,5.0004469312892725,58.54324422253185,SERVED
24,53.81702271964767,0.0,4.799549030261813,58.61657174990948,SERVED
25,54.18512498635313,0.0,7.165823965808051,61.35094895216118,SERVED
26,56.42109424086051,0.0,0.32679804187824296,56.74789228273875,SERVED
27,56.74287159405637,0.0,1.0854369171405855,57.82830851119695,SERVED
28,56.95291661103436,0.0,6.433669639881675,63.38658625091604,SERVED
29,57.017356090569095,0.0,1.9618825349019335,58.97923862547103,SERVED
30,59.412653854128834,0.0,5.961911059075069,65.3745649132039,SERVED
31,65.00489329251641,0.0,2.614355240164222,67.61924853268063,SERVED
32,66.41644020143863,0.0,5.813229033414265,72.22966923485289,SERVED
33,67.4706517572065,0.0,0.42039343999228845,67.89104519719878,SERVED
34,68.20205714105494,0.0,8.75032763636042,76.95238477741536,SERVED
35,69.09420414584633,0.0,4.928055911103218,74.02226005694955,SERVED
36,70.23258599623341,0.0,2.539321549192641,72.77190754542605,SERVED
37,72.4615289155311,0.0,0.9387302249957343,73.40025914052684,SERVED
38,73.57403238338208,0.0,0.02308716116634271,73.59711954454842,SERVED
39,75.76842809927717,0.0,0.1073119288495411,75.87574002812671,SERVED
40,75.77497445057594,0.0,0.28114803335077304,76.05612248392671,SERVED
41,76.3165661452375,0.0,0.10738210200735059,76.42394824724485,SERVED
42,79.37500086586913,0.0,18.93945077154206,98.31445163741118,SERVED
43,79.92826441616522,0.0,7.672315858828966,87.60058027499419,SERVED
44,82.92903918451304,0.0,1.9708339676688647,84.89987315218191,SERVED
45,83.6446011507463,0.0,6.27873670859018,89.92333785933647,SERVED
46,88.36592028240364,0.0,0.04792405803046902,88.41384434043411,SERVED
47,89.05736077247055,0.0,2.3048377249477388,91.36219849741829,SERVED
48,92.19950146725729,0.0,5.435886454581544,97.63538792183884,SERVED
49,96.52592727962174,0.0,2.7378420462142654,99.26376932583601,SERVED
50,97.25968882038403,0.0,3.1438007094317872,100.40348952981581,SERVED
51,99.95980739331593,0.0,7.114155674146969,107.0739630674629,SERVED
52,101.69587537305097,0.0,2.573114764301558,104.26899013735253,SERVED
53,101.7445798264083,0.0,0.19188571903066676,101.93646554543896,SERVED
54,104.99820682915232,0.0,3.6319518582138617,108.63015868736619,SERVED
55,106.66873137599283,0.0,2.0826224383446608,108.75135381433749,SERVED
56,107.39588883840928,0.0,2.9074584216635455,110.30334726007283,SERVED
57,109.87389872387662,0.0,2.2516019368609768,112.1255006607376,SERVED
58,110.40063883604594,0.0,3.780556813467549,114.1811956495135,SERVED
59,111.17835342266768,0.0,8.648004314284371,119.82635773695205,SERVED
60,114.94893524808437,0.0,7.021712633650057,121.97064788173442,SERVED
61,116.06979230694161,0.0,2.398118717382602,118.46791102432421,SERVED
62,116.48957833470735,0.0,10.206544696031335,126.69612303073868,SERVED
63,117.24527045296195,0.0,3.3401007627792088,120.58537121574116,SERVED
64,117.9408295841024,0.0,0.7629113280320633,118.70374091213446,SERVED
65,118.84302870619138,0.0,3.3301995939271953,122.17322830011857,SERVED
66,120.69423317320059,0.0,2.9343822759922746,123.62861544919286,SERVED
67,125.94523471085596,0.0,3.214251144797071,129.15948585565303,SERVED
68,128.7889099685087,0.0,3.219715402458472,132.00862537096717,SERVED
69,130.9692981575742,0.0,14.082781829492417,145.0520799870666,SERVED
70,131.0984935861249,0.0,6.36998320697502,137.4684767930999,SERVED
71,131.11555286214724,0.0,3.219522277064762,134.335075139212,SERVED
72,133.08333760836808,0.0,2.664225906773043,135.74756351514114,SERVED
73,134.8189515506928,0.0,7.087659204383208,141.906610755076,SERVED
74,135.1307391232341,0.0,7.3314376978412605,142.46217682107536,SERVED
75,135.49744872419768,0.0,0.01698362792761879,135.5144323521253,SERVED
76,135.6925432050193,0.0,1.083561157797465,136.77610436281677,SERVED
77,137.29698033412498,0.0,1.035759751944487,138.33274008606946,SERVED
78,138.8063056892843,0.0,4.7254027489479355,143.53170843823224,SERVED
79,138.9146609328624,0.0,0.4646191066963967,139.3792800395588,SERVED
80,138.95254188195693,0.0,16.950330533773524,155.90287241573046,SERVED
81,147.22946063576632,0.0,4.0081231317576345,151.23758376752394,SERVED
82,147.6231802857111,0.0,8.762958327857381,156.38613861356848,SERVED
83,148.42443572787172,0.0,5.1128158502148215,153.53725157808654,SERVED
84,151.01579569666055,0.0,6.807115429867249,157.8229111265278,SERVED
85,151.01722433407912,0.0,2.6746925543936113,153.69191688847272,SERVED
86,151.891940346525,0.0,3.098078872772179,154.99001921929718,SERVED
87,153.5886504473687,0.0,0.12664849628953415,153.71529894365824,SERVED
88,156.93928302640498,0.0,6.181193973610731,163.1204770000157,SERVED
89,159.6269659555602,0.0,1.305804623423252,160.93277057898345,SERVED
90,165.37465300930995,0.0,1.5787065621247176,166.95335957143467,SERVED
91,168.77146521939264,0.0,3.64366987102833,172.41513509042096,SERVED
92,172.0513306812896,0.0,1.0070110379210782,173.0583417192107,SERVED
93,172.59967822073324,0.0,3.2910682630211414,175.89074648375438,SERVED
94,173.52810901645523,0.0,4.972413931709183,178.50052294816442,SERVED
95,173.88092797315448,0.0,8.35006847610127,182.23099644925577,SERVED
96,175.25013228348476,0.0,4.74675127217174,179.9968835556565,SERVED
97,177.88799573401838,0.0,14.27340974878268,192.16140548280106,SERVED
98,178.0505553778747,0.0,9.650692376798409,187.70124775467312,SERVED
99,180.71797386516076,0.0,1.255516954053085,181.97349081921385,SERVED
